platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful, runs very large. The detail on this dress is lovely -- it's unusual and well-made from soft fabric. it is big though -- i would usually wear a medium and ordered a petite small. to give you a sense of how large it is, i am currently 33 weeks pregnant, and bought this to wear after the pregnancy. i can actually get it on now, over the considerable baby bump. it doesn't look good, but i can in fact get it on. hoping it won't be way too large post-pregnancy, but it seems to fit fine in the shoulders now. definitely Dresses Dresses",1,0,0,0,,Positive,24.0,"Beautiful, runs very large. The detail on this dress is lovely -- it's unusual and well-made from soft fabric. it is big though -- i would usually wear a medium and ordered a petite small. to give you a sense of how large it is, i am currently 33 weeks pregnant, and bought this to wear after the pregnancy. i can actually get it on now, over the considerable baby bump. it doesn't look good, but i can in fact get it on. hoping it won't be way too large post-pregnancy, but it seems to fit fine in the shoulders now. definitely Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Perfect. This product i better than the pic. nice fit and a nice throw on with boots nap glad i took a chance one it Tops Fine gauge,1,0,0,0,,Positive,25.0,Perfect. This product i better than the pic. nice fit and a nice throw on with boots nap glad i took a chance one it Tops Fine gauge,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Amazing. I am six feet tall so this will definitely be a tunic with jeans or leggings but if you are shorter it could easily be a dress. lovely pattern with soft cozy fabric. nice weight and hangs well. definitely a keeper! Tops Fine gauge,0,0,0,0,,Positive,23.0,Amazing. I am six feet tall so this will definitely be a tunic with jeans or leggings but if you are shorter it could easily be a dress. lovely pattern with soft cozy fabric. nice weight and hangs well. definitely a keeper! Tops Fine gauge,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Shrinks!!!. Ladies this top shrinks!!! i am very disappointed, i was in love with this top and the first time i washed it it shrunk a significant amount. i did not use a dryer, i laid this piece out to dry as i do with the majority of my knit tops and it shrunk. it is a lot shorter and much tighter, especially in my arms. if you love this top i might suggest buying a size up and washing it to fit. Tops Knits",14,0,0,0,,Negative,23.0,"Shrinks!!!. Ladies this top shrinks!!! i am very disappointed, i was in love with this top and the first time i washed it it shrunk a significant amount. i did not use a dryer, i laid this piece out to dry as i do with the majority of my knit tops and it shrunk. it is a lot shorter and much tighter, especially in my arms. if you love this top i might suggest buying a size up and washing it to fit. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Not for me. I was obsessed with this dress from the moment i saw it online and was so excited to buy it for my company christmas party. i'm 5'4"", 36c, 145lbs and i ordered a 6. the size was great but the whole cut of the dress was completely off for me. i have a fairly short torso but the top portion of the dress (which is a sweater-like material) hit me far too low on my waist to be flattering; the petite may have fixed it, but then the skirt would've been too short. the pleats were cute but flared out too Dresses Dresses",2,0,0,0,,Neutral,26.0,"Not for me. I was obsessed with this dress from the moment i saw it online and was so excited to buy it for my company christmas party. i'm 5'4"", 36c, 145lbs and i ordered a 6. the size was great but the whole cut of the dress was completely off for me. i have a fairly short torso but the top portion of the dress (which is a sweater-like material) hit me far too low on my waist to be flattering; the petite may have fixed it, but then the skirt would've been too short. the pleats were cute but flared out too Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. I got two of these when they went on sale because i hate paying $68 for a basic top like this.. but for the sale price they are great! comfortable, lightweight, and flattering. the black is a little sheer, but nothing a tank underneath can't solve. a good buy! Tops Knits",0,0,0,0,,Positive,23.0,"nan. I got two of these when they went on sale because i hate paying $68 for a basic top like this.. but for the sale price they are great! comfortable, lightweight, and flattering. the black is a little sheer, but nothing a tank underneath can't solve. a good buy! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Perfect!. This top is great - lightweight and flattering.
i can wear it to work with skinny white pants or to the grocery store with jeans. 
i purchased another color because i love the first i got so much. Tops Knits",0,0,0,0,,Positive,26.0,Perfect!. This top is great - lightweight and flattering. i can wear it to work with skinny white pants or to the grocery store with jeans. i purchased another color because i love the first i got so much. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Buy these now.. These cords are seriously fantastic. worth the price indeed. they are very comfy, have a lot of stretch but do not loose shape! the fun yet muted color design allows an average outfit to have a fun pop. they do run big, i got a 26 and i'm usually a 27. they are also very long! nothing a little trip to tailors can't fix. overall, highly recommended. Bottoms Jeans",0,0,0,0,,Positive,26.0,"Buy these now.. These cords are seriously fantastic. worth the price indeed. they are very comfy, have a lot of stretch but do not loose shape! the fun yet muted color design allows an average outfit to have a fun pop. they do run big, i got a 26 and i'm usually a 27. they are also very long! nothing a little trip to tailors can't fix. overall, highly recommended. Bottoms Jeans",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"What a dream!!!. These pants are perfect!!! they are exactly what i was looking for, and worth every penny! the fabric is more lightweight than any other sort of denim, but still i think i could wear these any season. they look so cute with simple heels and a classic blouse, but they can be dressed down with nice sneakers and a plain white t! so excited to have these in my closet!! love a good pair of fun pants. Bottoms Pants",0,0,0,0,,Positive,21.0,"What a dream!!!. These pants are perfect!!! they are exactly what i was looking for, and worth every penny! the fabric is more lightweight than any other sort of denim, but still i think i could wear these any season. they look so cute with simple heels and a classic blouse, but they can be dressed down with nice sneakers and a plain white t! so excited to have these in my closet!! love a good pair of fun pants. Bottoms Pants",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Great jeans. Purchased these jeans in a 27 and i am usually a 28 in skinny jeans. i got the 26's on but they were snug. these jeans are so comfy and sit higher on the waist. great jeans! Bottoms Jeans,12,0,0,0,,Positive,20.0,Great jeans. Purchased these jeans in a 27 and i am usually a 28 in skinny jeans. i got the 26's on but they were snug. these jeans are so comfy and sit higher on the waist. great jeans! Bottoms Jeans,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love these for fall!. These are both adorable and practical?they're versatile enough to dress up or down, and they are just warm enough for fall temperatures. these will definitely be my go-to tights this season. Intimate Legwear",1,0,0,0,,Positive,25.0,"Love these for fall!. These are both adorable and practical?they're versatile enough to dress up or down, and they are just warm enough for fall temperatures. these will definitely be my go-to tights this season. Intimate Legwear",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Warm and cozy. This coat is a perfect fall to winter transition coat. it is surprisingly warm in 50 degree weather, so i'm sure it will be warm enough in 30-40 degree weather with some added layers. the only thing to note is that it is unlined and the material is soft so it may be prone to pilling. can be worn casually, to work, and dressed up. Tops Sweaters",3,0,0,0,,Positive,21.0,"Warm and cozy. This coat is a perfect fall to winter transition coat. it is surprisingly warm in 50 degree weather, so i'm sure it will be warm enough in 30-40 degree weather with some added layers. the only thing to note is that it is unlined and the material is soft so it may be prone to pilling. can be worn casually, to work, and dressed up. Tops Sweaters",English,Western/Casual
