platform,text,likes,comments,shares,views,date,text_clean,is_fashion,language
Instagram,"✨ Bloom in Style – Floral Tops! ✨
Step into spring with our vibrant floral tops 🌼 Perfect for casual outings, brunches, or coffee dates. Pair with jeans, skirts, or shorts for a fresh and trendy look.
🛒 Order now on Zipa App!

#FloralTop #NepalFashion #KathmanduStyle #ZipaApp #NepalShopping #SummerFashionNepal #WomenStyleNepal #TrendyNepal #NepalOOTD #ShopLocalNepal",6,1,0,0,2026-03-25 09:39:35+00:00,"✨ Bloom in Style – Floral Tops! ✨ Step into spring with our vibrant floral tops 🌼 Perfect for casual outings, brunches, or coffee dates. Pair with jeans, skirts, or shorts for a fresh and trendy look. 🛒 Order now on Zipa App! #FloralTop #NepalFashion #KathmanduStyle #ZipaApp #NepalShopping #SummerFashionNepal #WomenStyleNepal #TrendyNepal #NepalOOTD #ShopLocalNepal",True,English
Instagram,"Two styles. Nine sacred gems. Infinite magic. 

Gahana Griha brings you two stunning styles of Navaratna Diamond Studs. Each design more mesmerizing than the last with two designs that will leave you stunned. These #diamondstuds are a blend of sacred tradition and contemporary beauty that fits in any scenario.

Nine gemstones. Two designs. One unforgettable you. 💫

#GahanaGriha #NavratnaStuds #NepalJewelry #DiamondStuds #KathmanduJewellery #NavaratnaDesign #NepalBridal #FashionNepal #LuxuryJewelryNepal #Kathmandu #NepaliFashionista #JewelryKathmandu #NavratnaEarrings #NepalStyle #WeddingNepal #Brides",2,0,0,0,2026-01-25 12:30:32+00:00,Two styles. Nine sacred gems. Infinite magic. Gahana Griha brings you two stunning styles of Navaratna Diamond Studs. Each design more mesmerizing than the last with two designs that will leave you stunned. These #diamondstuds are a blend of sacred tradition and contemporary beauty that fits in any scenario. Nine gemstones. Two designs. One unforgettable you. 💫 #GahanaGriha #NavratnaStuds #NepalJewelry #DiamondStuds #KathmanduJewellery #NavaratnaDesign #NepalBridal #FashionNepal #LuxuryJewelryNepal #Kathmandu #NepaliFashionista #JewelryKathmandu #NavratnaEarrings #NepalStyle #WeddingNepal #Brides,True,English
Instagram,"Louis Vuitton OnTheGo Tote Bag 

Step up your style game with this luxurious Louis Vuitton OnTheGo Tote. Featuring the iconic Monogram Empreinte embossed leather, this bag is the perfect mix of elegance and everyday practicality. With its spacious interior, sturdy top handles, and gold-tone hardware, it’s ideal for both professional and casual looks.

Whether you’re heading to a meeting, brunch with friends, or a weekend getaway, this LV tote adds a timeless touch to your outfit. Made from high-quality materials, it’s not just a fashion statement – it’s an investment in style.

Features:
	•	Premium embossed Monogram leather
	•	Spacious interior with multiple compartments
	•	Dual top handles & detachable strap for versatile carry
	•	Classic gold-tone hardware details
	•	Perfect for office, travel & daily use

Available Now – Limited Stock!

#LouisVuittonNepal #NepalFashion #LuxuryNepal #LVBagNepal #NepalShoppingOnline #StyleInNepal #NepaliFashionista #LVNepal #NepaliStyle #NepalBags #LuxuryLifeNepal #NepalTrends #NepaliWomenStyle #NepalBagsLovers #nepalluxuryrealestate",2,0,0,0,2025-11-27 11:10:16+00:00,"Louis Vuitton OnTheGo Tote Bag Step up your style game with this luxurious Louis Vuitton OnTheGo Tote. Featuring the iconic Monogram Empreinte embossed leather, this bag is the perfect mix of elegance and everyday practicality. With its spacious interior, sturdy top handles, and gold-tone hardware, it’s ideal for both professional and casual looks. Whether you’re heading to a meeting, brunch with friends, or a weekend getaway, this LV tote adds a timeless touch to your outfit. Made from high-quality materials, it’s not just a fashion statement – it’s an investment in style. Features: • Premium embossed Monogram leather • Spacious interior with multiple compartments • Dual top handles & detachable strap for versatile carry • Classic gold-tone hardware details • Perfect for office, travel & daily use Available Now – Limited Stock! #LouisVuittonNepal #NepalFashion #LuxuryNepal #LVBagNepal #NepalShoppingOnline #StyleInNepal #NepaliFashionista #LVNepal #NepaliStyle #NepalBags #LuxuryLifeNepal #NepalTrends #NepaliWomenStyle #NepalBagsLovers #nepalluxuryrealestate",True,English
Instagram,"✨ Turn Heads Everywhere You Go! ✨
Step into the world of luxury with this gorgeous Louis Vuitton handbag set in cream and blush-pink monogram. 💖 From brunch dates to evening glam, this bag adds instant elegance to any outfit. Crafted with premium leather and golden accents, it’s not just a bag—it’s a statement. 🌸 Perfect for the bold, stylish, and confident YOU!

💼 Main Bag + Matching Pouch = Style + Convenience
Because you deserve luxury that works for your lifestyle.

👜 Model no: LV - XL064

🎨 Colour option: ⚪️ white, ⚫️ black, 🔵 blue

💵 MRP: 3500/-, Offer price मात्र रु : 3000/- 

📏 Size: Size in (inch): H 10” X W 13” X B 5.5” (measurement excluding handle)

📲 Dm us on whats app: 9813677948

🚚 Free cash on delivery inside valley.

#LuxuryBagNepal #LVStyleNepal #NepaliFashionista #LVMonogramLove #premiumstylenepal",2,0,0,0,2025-11-22 03:41:12+00:00,"✨ Turn Heads Everywhere You Go! ✨ Step into the world of luxury with this gorgeous Louis Vuitton handbag set in cream and blush-pink monogram. 💖 From brunch dates to evening glam, this bag adds instant elegance to any outfit. Crafted with premium leather and golden accents, it’s not just a bag—it’s a statement. 🌸 Perfect for the bold, stylish, and confident YOU! 💼 Main Bag + Matching Pouch = Style + Convenience Because you deserve luxury that works for your lifestyle. 👜 Model no: LV - XL064 🎨 Colour option: ⚪️ white, ⚫️ black, 🔵 blue 💵 MRP: 3500/-, Offer price मात्र रु : 3000/- 📏 Size: Size in (inch): H 10” X W 13” X B 5.5” (measurement excluding handle) 📲 Dm us on whats app: 9813677948 🚚 Free cash on delivery inside valley. #LuxuryBagNepal #LVStyleNepal #NepaliFashionista #LVMonogramLove #premiumstylenepal",True,Nepali
Instagram,"Fusion / Indo-Western कट्स
.
.
#NepaliFashionista
#NepaliWomenStyle
#NepaliDress
#NepaliKurta
#KurtaInNepal
#IndoWesternNepal
#DesiVibesNepal
#EthnicFashionNepal
#NepalOutfitIdeas
#NepaliGirlOutfit #trending #nepal",1,0,0,0,2025-10-23 08:07:51+00:00,Fusion / Indo-Western कट्स . . #NepaliFashionista #NepaliWomenStyle #NepaliDress #NepaliKurta #KurtaInNepal #IndoWesternNepal #DesiVibesNepal #EthnicFashionNepal #NepalOutfitIdeas #NepaliGirlOutfit #trending #nepal,True,Nepali
Instagram,"""Zuleika's Emerald Diamond Choker ✨ Breathtaking. Bold. Enchanting. Unique. Four words that describe this masterpiece and the woman who wears it.

With every emerald's deep green allure and every diamond's fiery sparkle, Zuleika's choker tells the world exactly who you are. Someone who takes up challenges, makes impressions that last, and lives life unapologetically. ⚡ Made to last for generations to come.

Dare to be different. Dare to be Zuleika.

📍 Kamaladi, Kathmandu
⏰ 11 am - 7 pm Daily
💎 DM for your personal consultation
📱 Book your appointment: +977 1-4529240

#ZuleikaJewelry #EmeraldChokerNepal #DiamondChoker #BeYourself #BoldJewelry #NepalLuxury #KathmanduJewelry #UniqueChoker #StatementJewelry #EmeraldDiamond #NepaliFashionista #LuxuryChokerNepal #EnchantingBeauty #BreatheakingJewelry #ChokerStyle #DiamondEmeraldNepal #KathmanduLuxe #PowerPiece #BridalChokerNepal """,2,0,0,0,2025-10-12 13:00:59+00:00,"""Zuleika's Emerald Diamond Choker ✨ Breathtaking. Bold. Enchanting. Unique. Four words that describe this masterpiece and the woman who wears it. With every emerald's deep green allure and every diamond's fiery sparkle, Zuleika's choker tells the world exactly who you are. Someone who takes up challenges, makes impressions that last, and lives life unapologetically. ⚡ Made to last for generations to come. Dare to be different. Dare to be Zuleika. 📍 Kamaladi, Kathmandu ⏰ 11 am - 7 pm Daily 💎 DM for your personal consultation 📱 Book your appointment: +977 1-4529240 #ZuleikaJewelry #EmeraldChokerNepal #DiamondChoker #BeYourself #BoldJewelry #NepalLuxury #KathmanduJewelry #UniqueChoker #StatementJewelry #EmeraldDiamond #NepaliFashionista #LuxuryChokerNepal #EnchantingBeauty #BreatheakingJewelry #ChokerStyle #DiamondEmeraldNepal #KathmanduLuxe #PowerPiece #BridalChokerNepal """,True,English
Instagram,"✨ Tihar Special Launch ✨

💸 Price: RS 3280/-

🌼 Shine this Tihar in our Romansilk Chanderi Anarkali Set — 4m flair gown with fancy lace yoke, paired with free-size pants (with side pocket) and a 2.2m dupatta with mirror lace border. Perfect blend of elegance + comfort ✨

📏 Kurti Length: 48"" | Pant: Free Size | Dupatta: 2.2m
📏 Sizes: XS(34) – XXL(44)
🎨 Colors: Black, Yellow, Mahendi, Maroon, Rani Pink

🌍 Delivery all over Nepal & worldwide ✈️
💎 Premium Quality | Ready to Wear

#OrchidNepal #OrchidNepalCollection #Dashain2025 #Tihar2025 #DashainTiharEdit #FestiveFits #EthnicWearNepal #NepaliEthnicWear #NepalFashion #NepaliStyle #FashionNepal #KathmanduFashion #NepalShopping #ShopNepal #NepaliDesigner #OnlineshoppingNepal #NepaliFashionista #AnarkaliLove #KurtiNepal #DesiVibesNepal #StyleInTradition #FestiveWearNepal #PartyWearNepal #EthnicChic #PlusSizeKurtisNepal",-1,3,0,0,2025-09-26 03:35:12+00:00,"✨ Tihar Special Launch ✨ 💸 Price: RS 3280/- 🌼 Shine this Tihar in our Romansilk Chanderi Anarkali Set — 4m flair gown with fancy lace yoke, paired with free-size pants (with side pocket) and a 2.2m dupatta with mirror lace border. Perfect blend of elegance + comfort ✨ 📏 Kurti Length: 48"" | Pant: Free Size | Dupatta: 2.2m 📏 Sizes: XS(34) – XXL(44) 🎨 Colors: Black, Yellow, Mahendi, Maroon, Rani Pink 🌍 Delivery all over Nepal & worldwide ✈️ 💎 Premium Quality | Ready to Wear #OrchidNepal #OrchidNepalCollection #Dashain2025 #Tihar2025 #DashainTiharEdit #FestiveFits #EthnicWearNepal #NepaliEthnicWear #NepalFashion #NepaliStyle #FashionNepal #KathmanduFashion #NepalShopping #ShopNepal #NepaliDesigner #OnlineshoppingNepal #NepaliFashionista #AnarkaliLove #KurtiNepal #DesiVibesNepal #StyleInTradition #FestiveWearNepal #PartyWearNepal #EthnicChic #PlusSizeKurtisNepal",True,English
Instagram,"Blush Glide Sneakers is here to make every walk effortless & chic.
👟 Lightweight | 💨 Breathable | 🌸 Trendy
Sizes available – DM to grab yours now!”

#NepalFashion #SneakerStyle #NepaliTrend #StreetStyleNepal #NepalOutfit #SneakersNepal #OOTDNepal #TrendyNepal #NepaliStyle #NepalVibes #FashionInNepal #EverydayComfort #NepalShopping #NepaliFashionista”",4,0,0,0,2025-09-24 11:02:23+00:00,Blush Glide Sneakers is here to make every walk effortless & chic. 👟 Lightweight | 💨 Breathable | 🌸 Trendy Sizes available – DM to grab yours now!” #NepalFashion #SneakerStyle #NepaliTrend #StreetStyleNepal #NepalOutfit #SneakersNepal #OOTDNepal #TrendyNepal #NepaliStyle #NepalVibes #FashionInNepal #EverydayComfort #NepalShopping #NepaliFashionista”,True,English
Instagram,"Shimmer silk adorned with heavy beads and moti work, styled as an Anarkali with a lehenga skirt. Can be dyed in any colour of your choice 💕 Perfect for your next celebration 🪩✨

#Saaranz #NepalFashion #NepalStyle #EthnicWearNepal #AnarkaliLove #LehengaStyle #FestiveFits #NepaliFashionista #EthnicElegance #TraditionalWithATwist #NepalShopping #MadeInNepal #BridalWearNepal #EthnicChic #KathmanduShopping",7,1,0,0,2025-09-23 14:44:43+00:00,"Shimmer silk adorned with heavy beads and moti work, styled as an Anarkali with a lehenga skirt. Can be dyed in any colour of your choice 💕 Perfect for your next celebration 🪩✨ #Saaranz #NepalFashion #NepalStyle #EthnicWearNepal #AnarkaliLove #LehengaStyle #FestiveFits #NepaliFashionista #EthnicElegance #TraditionalWithATwist #NepalShopping #MadeInNepal #BridalWearNepal #EthnicChic #KathmanduShopping",True,English
Instagram,"Turning the page to something timeless… Amiraah Ethnics is almost here 🤍

#AmiraahEthnics #EthnicWear #KurtaLove #NepaliFashion #MadeInNepal #FashionNepal #StyleNepal #TrendingInNepal #OnlineNepal #NewEra #Rebrand #ComingSoon #StyleReveal #OOTDNepal #EthnicStyle #SupportLocalNepal #KathmanduStyle #NepaliStyle #HandmadeNepal #FashionLaunch #ShopNepal #NepalShopping #NepaliFashionista #InstaFashion #style",1,0,0,0,2025-09-19 16:17:13+00:00,Turning the page to something timeless… Amiraah Ethnics is almost here 🤍 #AmiraahEthnics #EthnicWear #KurtaLove #NepaliFashion #MadeInNepal #FashionNepal #StyleNepal #TrendingInNepal #OnlineNepal #NewEra #Rebrand #ComingSoon #StyleReveal #OOTDNepal #EthnicStyle #SupportLocalNepal #KathmanduStyle #NepaliStyle #HandmadeNepal #FashionLaunch #ShopNepal #NepalShopping #NepaliFashionista #InstaFashion #style,True,English
Instagram,"“Dashain just got trendier! 🎉👗 New arrivals that blend tradition with chic — because this festive season, you deserve to shine the brightest. 💫 Shop the look everyone’s talking about! 💃 #DashainFit”

#Dashain2025 #NepalFashion #KathmanduTrends #ShopNepal #DashainOutfits #NepaliGirlsStyle #NepaliFashionista #OnlineShoppingNepal #TrendyNepal #KathmanduFashion #ShopaholicNepal #DashainLooks #NepalStyleDiaries #NepaliBrandLove #KathmanduGirls",6,0,0,0,2025-09-18 10:36:27+00:00,"“Dashain just got trendier! 🎉👗 New arrivals that blend tradition with chic — because this festive season, you deserve to shine the brightest. 💫 Shop the look everyone’s talking about! 💃 #DashainFit” #Dashain2025 #NepalFashion #KathmanduTrends #ShopNepal #DashainOutfits #NepaliGirlsStyle #NepaliFashionista #OnlineShoppingNepal #TrendyNepal #KathmanduFashion #ShopaholicNepal #DashainLooks #NepalStyleDiaries #NepaliBrandLove #KathmanduGirls",True,English
Instagram,"✨ “Dashain just got trendier! 🎉👗 New arrivals that blend tradition with chic — because this festive season, you deserve to shine the brightest. 💫 Shop the look everyone’s talking about! 💃 #DashainFit”

#Dashain2025 #NepalFashion #KathmanduTrends #ShopNepal #DashainOutfits #NepaliGirlsStyle #NepaliFashionista #OnlineShoppingNepal #TrendyNepal #KathmanduFashion #ShopaholicNepal #DashainLooks #NepalStyleDiaries #NepaliBrandLove #KathmanduGirls",8,0,0,0,2025-09-17 11:25:44+00:00,"✨ “Dashain just got trendier! 🎉👗 New arrivals that blend tradition with chic — because this festive season, you deserve to shine the brightest. 💫 Shop the look everyone’s talking about! 💃 #DashainFit” #Dashain2025 #NepalFashion #KathmanduTrends #ShopNepal #DashainOutfits #NepaliGirlsStyle #NepaliFashionista #OnlineShoppingNepal #TrendyNepal #KathmanduFashion #ShopaholicNepal #DashainLooks #NepalStyleDiaries #NepaliBrandLove #KathmanduGirls",True,English
