platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Instagram,Phase1,Nepal_Primary,"💫 Not Just Clothes… It’s a Whole Vibe! 💫

Dress like you already made it 😎✨
Because confidence starts with what you wear 💃🔥

Upgrade your wardrobe with pieces that actually stand out 😍

💖 Fashion Lagoon Benefits:
🚚 Free Delivery
💵 COD Available
🔄 Easy Exchange & Return

👉 Tap now & elevate your style game 💫

#FashionLagoon #InstaStyleNepal #NepalOOTD #FashionVibes #TrendSetter",0,0,0,0,2026-04-13T04:15:04.000Z,,,💫 Not Just Clothes… It’s a Whole Vibe! 💫 Dress like you already made it 😎✨ Because confidence starts with what you wear 💃🔥 Upgrade your wardrobe with pieces that actually stand out 😍 💖 Fashion Lagoon Benefits: 🚚 Free Delivery 💵 COD Available 🔄 Easy Exchange & Return 👉 Tap now & elevate your style game 💫 #FashionLagoon #InstaStyleNepal #NepalOOTD #FashionVibes #TrendSetter,English,Formal/Professional
Instagram,Phase1,Nepal_Primary,"✨ Stylish Short Kurtas – Everyday Elegance! ✨

Upgrade your daily look with our trendy short kurtas 💫 Comfortable, stylish, and perfect for college, office, or casual outings. Pair it with jeans or pants for a smart and effortless vibe.

#ShortKurta #KurtaStyle #NepalFashion #KathmanduStyle #ZipaApp #NepalShopping #WomenStyleNepal #EthnicWearNepal #DailyWearNepal #TrendyNepal #NepalOOTD #ShopLocalNepal",13,0,0,0,2026-03-26T09:11:51.000Z,,,"✨ Stylish Short Kurtas – Everyday Elegance! ✨ Upgrade your daily look with our trendy short kurtas 💫 Comfortable, stylish, and perfect for college, office, or casual outings. Pair it with jeans or pants for a smart and effortless vibe. #ShortKurta #KurtaStyle #NepalFashion #KathmanduStyle #ZipaApp #NepalShopping #WomenStyleNepal #EthnicWearNepal #DailyWearNepal #TrendyNepal #NepalOOTD #ShopLocalNepal",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"✨ Bloom in Style – Floral Tops! ✨
Step into spring with our vibrant floral tops 🌼 Perfect for casual outings, brunches, or coffee dates. Pair with jeans, skirts, or shorts for a fresh and trendy look.
🛒 Order now on Zipa App!

#FloralTop #NepalFashion #KathmanduStyle #ZipaApp #NepalShopping #SummerFashionNepal #WomenStyleNepal #TrendyNepal #NepalOOTD #ShopLocalNepal",6,1,0,0,2026-03-25T09:39:35.000Z,,,"✨ Bloom in Style – Floral Tops! ✨ Step into spring with our vibrant floral tops 🌼 Perfect for casual outings, brunches, or coffee dates. Pair with jeans, skirts, or shorts for a fresh and trendy look. 🛒 Order now on Zipa App! #FloralTop #NepalFashion #KathmanduStyle #ZipaApp #NepalShopping #SummerFashionNepal #WomenStyleNepal #TrendyNepal #NepalOOTD #ShopLocalNepal",English,Western/Casual
Instagram,Phase1,Nepal_Primary,"Two styles. Nine sacred gems. Infinite magic. 

Gahana Griha brings you two stunning styles of Navaratna Diamond Studs. Each design more mesmerizing than the last with two designs that will leave you stunned. These #diamondstuds are a blend of sacred tradition and contemporary beauty that fits in any scenario.

Nine gemstones. Two designs. One unforgettable you. 💫

#GahanaGriha #NavratnaStuds #NepalJewelry #DiamondStuds #KathmanduJewellery #NavaratnaDesign #NepalBridal #FashionNepal #LuxuryJewelryNepal #Kathmandu #NepaliFashionista #JewelryKathmandu #NavratnaEarrings #NepalStyle #WeddingNepal #Brides",2,0,0,0,2026-01-25T12:30:32.000Z,,,Two styles. Nine sacred gems. Infinite magic. Gahana Griha brings you two stunning styles of Navaratna Diamond Studs. Each design more mesmerizing than the last with two designs that will leave you stunned. These #diamondstuds are a blend of sacred tradition and contemporary beauty that fits in any scenario. Nine gemstones. Two designs. One unforgettable you. 💫 #GahanaGriha #NavratnaStuds #NepalJewelry #DiamondStuds #KathmanduJewellery #NavaratnaDesign #NepalBridal #FashionNepal #LuxuryJewelryNepal #Kathmandu #NepaliFashionista #JewelryKathmandu #NavratnaEarrings #NepalStyle #WeddingNepal #Brides,English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"Louis Vuitton OnTheGo Tote Bag 

Step up your style game with this luxurious Louis Vuitton OnTheGo Tote. Featuring the iconic Monogram Empreinte embossed leather, this bag is the perfect mix of elegance and everyday practicality. With its spacious interior, sturdy top handles, and gold-tone hardware, it’s ideal for both professional and casual looks.

Whether you’re heading to a meeting, brunch with friends, or a weekend getaway, this LV tote adds a timeless touch to your outfit. Made from high-quality materials, it’s not just a fashion statement – it’s an investment in style.

Features:
	•	Premium embossed Monogram leather
	•	Spacious interior with multiple compartments
	•	Dual top handles & detachable strap for versatile carry
	•	Classic gold-tone hardware details
	•	Perfect for office, travel & daily use

Available Now – Limited Stock!

#LouisVuittonNepal #NepalFashion #LuxuryNepal #LVBagNepal #NepalShoppingOnline #StyleInNepal #NepaliFashionista #LVNepal #NepaliStyle #NepalBags #LuxuryLifeNepal #NepalTrends #NepaliWomenStyle #NepalBagsLovers #nepalluxuryrealestate",2,0,0,0,2025-11-27T11:10:16.000Z,,,"Louis Vuitton OnTheGo Tote Bag Step up your style game with this luxurious Louis Vuitton OnTheGo Tote. Featuring the iconic Monogram Empreinte embossed leather, this bag is the perfect mix of elegance and everyday practicality. With its spacious interior, sturdy top handles, and gold-tone hardware, it’s ideal for both professional and casual looks. Whether you’re heading to a meeting, brunch with friends, or a weekend getaway, this LV tote adds a timeless touch to your outfit. Made from high-quality materials, it’s not just a fashion statement – it’s an investment in style. Features: • Premium embossed Monogram leather • Spacious interior with multiple compartments • Dual top handles & detachable strap for versatile carry • Classic gold-tone hardware details • Perfect for office, travel & daily use Available Now – Limited Stock! #LouisVuittonNepal #NepalFashion #LuxuryNepal #LVBagNepal #NepalShoppingOnline #StyleInNepal #NepaliFashionista #LVNepal #NepaliStyle #NepalBags #LuxuryLifeNepal #NepalTrends #NepaliWomenStyle #NepalBagsLovers #nepalluxuryrealestate",English,Western/Casual
Instagram,Phase1,Nepal_Primary,"✨ Turn Heads Everywhere You Go! ✨
Step into the world of luxury with this gorgeous Louis Vuitton handbag set in cream and blush-pink monogram. 💖 From brunch dates to evening glam, this bag adds instant elegance to any outfit. Crafted with premium leather and golden accents, it’s not just a bag—it’s a statement. 🌸 Perfect for the bold, stylish, and confident YOU!

💼 Main Bag + Matching Pouch = Style + Convenience
Because you deserve luxury that works for your lifestyle.

👜 Model no: LV - XL064

🎨 Colour option: ⚪️ white, ⚫️ black, 🔵 blue

💵 MRP: 3500/-, Offer price मात्र रु : 3000/- 

📏 Size: Size in (inch): H 10” X W 13” X B 5.5” (measurement excluding handle)

📲 Dm us on whats app: 9813677948

🚚 Free cash on delivery inside valley.

#LuxuryBagNepal #LVStyleNepal #NepaliFashionista #LVMonogramLove #premiumstylenepal",2,0,0,0,2025-11-22T03:41:12.000Z,,,"✨ Turn Heads Everywhere You Go! ✨ Step into the world of luxury with this gorgeous Louis Vuitton handbag set in cream and blush-pink monogram. 💖 From brunch dates to evening glam, this bag adds instant elegance to any outfit. Crafted with premium leather and golden accents, it’s not just a bag—it’s a statement. 🌸 Perfect for the bold, stylish, and confident YOU! 💼 Main Bag + Matching Pouch = Style + Convenience Because you deserve luxury that works for your lifestyle. 👜 Model no: LV - XL064 🎨 Colour option: ⚪️ white, ⚫️ black, 🔵 blue 💵 MRP: 3500/-, Offer price मात्र रु : 3000/- 📏 Size: Size in (inch): H 10” X W 13” X B 5.5” (measurement excluding handle) 📲 Dm us on whats app: 9813677948 🚚 Free cash on delivery inside valley. #LuxuryBagNepal #LVStyleNepal #NepaliFashionista #LVMonogramLove #premiumstylenepal",Nepali,Formal/Professional
Instagram,Phase1,Nepal_Primary,"Fusion / Indo-Western कट्स
.
.
#NepaliFashionista
#NepaliWomenStyle
#NepaliDress
#NepaliKurta
#KurtaInNepal
#IndoWesternNepal
#DesiVibesNepal
#EthnicFashionNepal
#NepalOutfitIdeas
#NepaliGirlOutfit #trending #nepal",1,0,0,0,2025-10-23T08:07:51.000Z,,,Fusion / Indo-Western कट्स . . #NepaliFashionista #NepaliWomenStyle #NepaliDress #NepaliKurta #KurtaInNepal #IndoWesternNepal #DesiVibesNepal #EthnicFashionNepal #NepalOutfitIdeas #NepaliGirlOutfit #trending #nepal,Nepali,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"""Zuleika's Emerald Diamond Choker ✨ Breathtaking. Bold. Enchanting. Unique. Four words that describe this masterpiece and the woman who wears it.

With every emerald's deep green allure and every diamond's fiery sparkle, Zuleika's choker tells the world exactly who you are. Someone who takes up challenges, makes impressions that last, and lives life unapologetically. ⚡ Made to last for generations to come.

Dare to be different. Dare to be Zuleika.

📍 Kamaladi, Kathmandu
⏰ 11 am - 7 pm Daily
💎 DM for your personal consultation
📱 Book your appointment: +977 1-4529240

#ZuleikaJewelry #EmeraldChokerNepal #DiamondChoker #BeYourself #BoldJewelry #NepalLuxury #KathmanduJewelry #UniqueChoker #StatementJewelry #EmeraldDiamond #NepaliFashionista #LuxuryChokerNepal #EnchantingBeauty #BreatheakingJewelry #ChokerStyle #DiamondEmeraldNepal #KathmanduLuxe #PowerPiece #BridalChokerNepal """,2,0,0,0,2025-10-12T13:00:59.000Z,,,"""Zuleika's Emerald Diamond Choker ✨ Breathtaking. Bold. Enchanting. Unique. Four words that describe this masterpiece and the woman who wears it. With every emerald's deep green allure and every diamond's fiery sparkle, Zuleika's choker tells the world exactly who you are. Someone who takes up challenges, makes impressions that last, and lives life unapologetically. ⚡ Made to last for generations to come. Dare to be different. Dare to be Zuleika. 📍 Kamaladi, Kathmandu ⏰ 11 am - 7 pm Daily 💎 DM for your personal consultation 📱 Book your appointment: +977 1-4529240 #ZuleikaJewelry #EmeraldChokerNepal #DiamondChoker #BeYourself #BoldJewelry #NepalLuxury #KathmanduJewelry #UniqueChoker #StatementJewelry #EmeraldDiamond #NepaliFashionista #LuxuryChokerNepal #EnchantingBeauty #BreatheakingJewelry #ChokerStyle #DiamondEmeraldNepal #KathmanduLuxe #PowerPiece #BridalChokerNepal """,English,Accessories
Instagram,Phase1,Nepal_Primary,"✨ Tihar Special Launch ✨

💸 Price: RS 3280/-

🌼 Shine this Tihar in our Romansilk Chanderi Anarkali Set — 4m flair gown with fancy lace yoke, paired with free-size pants (with side pocket) and a 2.2m dupatta with mirror lace border. Perfect blend of elegance + comfort ✨

📏 Kurti Length: 48"" | Pant: Free Size | Dupatta: 2.2m
📏 Sizes: XS(34) – XXL(44)
🎨 Colors: Black, Yellow, Mahendi, Maroon, Rani Pink

🌍 Delivery all over Nepal & worldwide ✈️
💎 Premium Quality | Ready to Wear

#OrchidNepal #OrchidNepalCollection #Dashain2025 #Tihar2025 #DashainTiharEdit #FestiveFits #EthnicWearNepal #NepaliEthnicWear #NepalFashion #NepaliStyle #FashionNepal #KathmanduFashion #NepalShopping #ShopNepal #NepaliDesigner #OnlineshoppingNepal #NepaliFashionista #AnarkaliLove #KurtiNepal #DesiVibesNepal #StyleInTradition #FestiveWearNepal #PartyWearNepal #EthnicChic #PlusSizeKurtisNepal",-1,3,0,0,2025-09-26T03:35:12.000Z,,,"✨ Tihar Special Launch ✨ 💸 Price: RS 3280/- 🌼 Shine this Tihar in our Romansilk Chanderi Anarkali Set — 4m flair gown with fancy lace yoke, paired with free-size pants (with side pocket) and a 2.2m dupatta with mirror lace border. Perfect blend of elegance + comfort ✨ 📏 Kurti Length: 48"" | Pant: Free Size | Dupatta: 2.2m 📏 Sizes: XS(34) – XXL(44) 🎨 Colors: Black, Yellow, Mahendi, Maroon, Rani Pink 🌍 Delivery all over Nepal & worldwide ✈️ 💎 Premium Quality | Ready to Wear #OrchidNepal #OrchidNepalCollection #Dashain2025 #Tihar2025 #DashainTiharEdit #FestiveFits #EthnicWearNepal #NepaliEthnicWear #NepalFashion #NepaliStyle #FashionNepal #KathmanduFashion #NepalShopping #ShopNepal #NepaliDesigner #OnlineshoppingNepal #NepaliFashionista #AnarkaliLove #KurtiNepal #DesiVibesNepal #StyleInTradition #FestiveWearNepal #PartyWearNepal #EthnicChic #PlusSizeKurtisNepal",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"Blush Glide Sneakers is here to make every walk effortless & chic.
👟 Lightweight | 💨 Breathable | 🌸 Trendy
Sizes available – DM to grab yours now!”

#NepalFashion #SneakerStyle #NepaliTrend #StreetStyleNepal #NepalOutfit #SneakersNepal #OOTDNepal #TrendyNepal #NepaliStyle #NepalVibes #FashionInNepal #EverydayComfort #NepalShopping #NepaliFashionista”",4,0,0,0,2025-09-24T11:02:23.000Z,,,Blush Glide Sneakers is here to make every walk effortless & chic. 👟 Lightweight | 💨 Breathable | 🌸 Trendy Sizes available – DM to grab yours now!” #NepalFashion #SneakerStyle #NepaliTrend #StreetStyleNepal #NepalOutfit #SneakersNepal #OOTDNepal #TrendyNepal #NepaliStyle #NepalVibes #FashionInNepal #EverydayComfort #NepalShopping #NepaliFashionista”,English,Western/Casual
Instagram,Phase1,Nepal_Primary,"Shimmer silk adorned with heavy beads and moti work, styled as an Anarkali with a lehenga skirt. Can be dyed in any colour of your choice 💕 Perfect for your next celebration 🪩✨

#Saaranz #NepalFashion #NepalStyle #EthnicWearNepal #AnarkaliLove #LehengaStyle #FestiveFits #NepaliFashionista #EthnicElegance #TraditionalWithATwist #NepalShopping #MadeInNepal #BridalWearNepal #EthnicChic #KathmanduShopping",7,1,0,0,2025-09-23T14:44:43.000Z,,,"Shimmer silk adorned with heavy beads and moti work, styled as an Anarkali with a lehenga skirt. Can be dyed in any colour of your choice 💕 Perfect for your next celebration 🪩✨ #Saaranz #NepalFashion #NepalStyle #EthnicWearNepal #AnarkaliLove #LehengaStyle #FestiveFits #NepaliFashionista #EthnicElegance #TraditionalWithATwist #NepalShopping #MadeInNepal #BridalWearNepal #EthnicChic #KathmanduShopping",English,Traditional/Ethnic
Instagram,Phase1,Nepal_Primary,"Turning the page to something timeless… Amiraah Ethnics is almost here 🤍

#AmiraahEthnics #EthnicWear #KurtaLove #NepaliFashion #MadeInNepal #FashionNepal #StyleNepal #TrendingInNepal #OnlineNepal #NewEra #Rebrand #ComingSoon #StyleReveal #OOTDNepal #EthnicStyle #SupportLocalNepal #KathmanduStyle #NepaliStyle #HandmadeNepal #FashionLaunch #ShopNepal #NepalShopping #NepaliFashionista #InstaFashion #style",1,0,0,0,2025-09-19T16:17:13.000Z,,,Turning the page to something timeless… Amiraah Ethnics is almost here 🤍 #AmiraahEthnics #EthnicWear #KurtaLove #NepaliFashion #MadeInNepal #FashionNepal #StyleNepal #TrendingInNepal #OnlineNepal #NewEra #Rebrand #ComingSoon #StyleReveal #OOTDNepal #EthnicStyle #SupportLocalNepal #KathmanduStyle #NepaliStyle #HandmadeNepal #FashionLaunch #ShopNepal #NepalShopping #NepaliFashionista #InstaFashion #style,English,Traditional/Ethnic
